id,target
8596,1
8597,0
8598,0
8599,0
8600,1
8601,0
8602,0
8603,0
8604,1
8605,0
8606,1
8607,1
8608,0
8609,0
8610,1
8611,0
8612,1
8613,0
8614,1
8615,0
8616,1
8617,1
8618,0
8619,0
8620,0
8621,1
8622,0
8623,0
8624,0
8625,0
8626,0
8627,1
8628,0
8629,0
8630,0
8631,0
8632,0
8633,0
8634,0
8635,1
8636,0
8637,0
8638,0
8639,0
8640,1
8641,0
8642,1
8643,0
8644,0
8645,0
8646,0
8647,0
8648,0
8649,0
8650,1
8651,0
8652,1
8653,0
8654,0
8655,0
8656,0
8657,1
8658,0
8659,0
8660,0
8661,0
8662,0
8663,0
8664,0
8665,0
8666,0
8667,0
8668,0
8669,0
8670,0
8671,1
8672,0
8673,1
8674,0
8675,0
8676,1
8677,1
8678,0
8679,0
8680,0
8681,0
8682,0
8683,0
8684,0
8685,0
8686,0
8687,1
8688,0
8689,1
8690,0
8691,1
8692,0
8693,0
8694,1
8695,0
8696,1
8697,0
8698,1
8699,1
8700,1
8701,1
8702,0
8703,1
8704,1
8705,1
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,1
8714,0
8715,1
8716,0
8717,0
8718,1
8719,0
8720,0
8721,0
8722,0
8723,0
8724,1
8725,1
8726,1
8727,0
8728,0
8729,1
8730,0
8731,0
8732,0
8733,0
8734,0
8735,0
8736,0
8737,0
8738,1
8739,0
8740,0
8741,1
8742,0
8743,0
8744,1
8745,0
8746,0
8747,0
8748,1
8749,0
8750,0
8751,0
8752,0
8753,0
8754,0
8755,0
8756,0
8757,0
8758,0
8759,0
8760,0
8761,0
8762,0
8763,0
8764,0
8765,1
8766,0
8767,1
8768,1
8769,1
8770,0
8771,1
8772,0
8773,1
8774,0
8775,0
8776,0
8777,0
8778,1
8779,0
8780,0
8781,0
8782,1
8783,0
8784,0
8785,0
8786,0
8787,0
8788,0
8789,0
8790,0
8791,0
8792,0
8793,0
8794,0
8795,0
8796,1
8797,1
8798,1
8799,1
8800,1
8801,1
8802,1
8803,0
8804,0
8805,0
8806,0
8807,1
8808,0
8809,0
8810,1
8811,0
8812,0
8813,0
8814,0
8815,0
8816,0
8817,0
8818,0
8819,1
8820,0
8821,0
8822,1
8823,0
8824,1
8825,0
8826,0
8827,0
8828,0
8829,0
8830,1
8831,0
8832,0
8833,0
8834,1
8835,0
8836,0
8837,1
8838,0
8839,0
8840,1
8841,0
8842,0
8843,0
8844,0
8845,0
8846,0
8847,0
8848,0
8849,0
8850,1
8851,0
8852,1
8853,0
8854,0
8855,1
8856,1
8857,0
8858,0
8859,0
8860,0
8861,0
8862,0
8863,0
8864,0
8865,0
8866,0
8867,0
8868,1
8869,0
8870,1
8871,0
8872,0
8873,0
8874,0
8875,1
8876,1
8877,0
8878,0
8879,0
8880,0
8881,1
8882,0
8883,0
8884,1
8885,1
8886,1
8887,0
8888,0
8889,1
8890,1
8891,0
8892,0
8893,1
8894,0
8895,0
8896,0
8897,1
8898,0
8899,1
8900,0
8901,0
8902,0
8903,0
8904,1
8905,0
8906,0
8907,1
8908,1
8909,0
8910,0
8911,0
8912,0
8913,1
8914,1
8915,1
8916,0
8917,0
8918,1
8919,0
8920,1
8921,0
8922,0
8923,0
8924,0
8925,0
8926,1
8927,0
8928,1
8929,1
8930,0
8931,0
8932,0
8933,0
8934,1
8935,0
8936,0
8937,0
8938,0
8939,0
8940,0
8941,0
8942,0
8943,1
8944,0
8945,0
8946,0
8947,0
8948,1
8949,0
8950,0
8951,1
8952,0
8953,0
8954,0
8955,1
8956,0
8957,0
8958,1
8959,1
8960,0
8961,0
8962,0
8963,0
8964,1
8965,0
8966,1
8967,0
8968,0
8969,0
8970,1
8971,0
8972,0
8973,0
8974,1
8975,0
8976,0
8977,0
8978,0
8979,0
8980,1
8981,0
8982,0
8983,0
8984,0
8985,1
8986,0
8987,0
8988,0
8989,0
8990,0
8991,0
8992,0
8993,1
8994,0
8995,0
8996,0
8997,0
8998,0
8999,0
9000,0
9001,1
9002,0
9003,1
9004,0
9005,1
9006,1
9007,1
9008,1
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,1
9016,1
9017,1
9018,0
9019,0
9020,0
9021,0
9022,1
9023,0
9024,0
9025,0
9026,1
9027,0
9028,1
9029,0
9030,1
9031,1
9032,1
9033,1
9034,0
9035,0
9036,0
9037,0
9038,0
9039,0
9040,0
9041,0
9042,0
9043,0
9044,0
9045,1
9046,1
9047,0
9048,0
9049,1
9050,1
9051,0
9052,0
9053,0
9054,0
9055,0
9056,0
9057,0
9058,0
9059,0
9060,1
9061,1
9062,0
9063,0
9064,0
9065,0
9066,0
9067,0
9068,0
9069,0
9070,0
9071,0
9072,0
9073,0
9074,0
9075,0
9076,0
9077,0
9078,0
9079,1
9080,0
9081,0
9082,0
9083,0
9084,0
9085,0
9086,0
9087,0
9088,1
9089,0
9090,1
9091,1
9092,0
9093,0
9094,1
9095,1
9096,0
9097,0
9098,0
9099,0
9100,1
9101,0
9102,0
9103,0
9104,0
9105,0
9106,0
9107,0
9108,0
9109,0
9110,1
9111,0
9112,1
9113,0
9114,1
9115,1
9116,1
9117,0
9118,1
9119,0
9120,0
9121,1
9122,1
9123,1
9124,1
9125,1
9126,0
9127,0
9128,0
9129,0
9130,1
9131,0
9132,0
9133,0
9134,1
9135,0
9136,0
9137,1
9138,0
9139,0
9140,0
9141,0
9142,1
9143,0
9144,1
9145,0
9146,0
9147,1
9148,0
9149,0
9150,0
9151,0
9152,0
9153,0
9154,0
9155,0
9156,0
9157,0
9158,1
9159,0
9160,1
9161,0
9162,0
9163,0
9164,0
9165,0
9166,0
9167,0
9168,0
9169,0
9170,0
9171,1
9172,0
9173,0
9174,0
9175,1
9176,0
9177,0
9178,0
9179,0
9180,1
9181,1
9182,0
9183,0
9184,0
9185,0
9186,0
9187,1
9188,0
9189,1
9190,0
9191,0
9192,0
9193,0
9194,1
9195,0
9196,0
9197,1
9198,1
9199,0
9200,0
9201,0
9202,1
9203,0
9204,0
9205,0
9206,0
9207,0
9208,0
9209,0
9210,1
9211,0
9212,0
9213,0
9214,0
9215,0
9216,1
9217,1
9218,0
9219,0
9220,0
9221,0
9222,0
9223,0
9224,0
9225,0
9226,0
9227,0
9228,0
9229,1
9230,0
9231,0
9232,1
9233,0
9234,1
9235,0
9236,0
9237,0
9238,0
9239,0
9240,0
9241,0
9242,1
9243,1
9244,0
9245,0
9246,0
9247,1
9248,1
9249,1
9250,1
9251,0
9252,1
9253,0
9254,0
9255,0
9256,0
9257,1
9258,0
9259,0
9260,0
9261,0
9262,1
9263,1
9264,0
9265,0
9266,0
9267,0
9268,0
9269,1
9270,0
9271,0
9272,0
9273,1
9274,0
9275,0
9276,0
9277,0
9278,0
9279,0
9280,0
9281,0
9282,0
9283,0
9284,0
9285,1
9286,1
9287,0
9288,0
9289,0
9290,0
9291,0
9292,0
9293,1
9294,0
9295,0
9296,0
9297,1
9298,1
9299,0
9300,0
9301,0
9302,0
9303,1
9304,1
9305,0
9306,0
9307,1
9308,0
9309,1
9310,1
9311,0
9312,0
9313,0
9314,0
9315,0
9316,1
9317,1
9318,0
9319,1
9320,0
9321,0
9322,0
9323,0
9324,0
9325,0
9326,0
9327,0
9328,0
9329,0
9330,0
9331,1
9332,0
9333,0
9334,0
9335,0
9336,0
9337,1
9338,0
9339,0
9340,1
9341,0
9342,0
9343,1
9344,0
9345,1
9346,1
9347,0
9348,1
9349,0
9350,1
9351,0
9352,0
9353,1
9354,0
9355,1
9356,0
9357,0
9358,0
9359,1
9360,0
9361,0
9362,0
9363,0
9364,1
9365,0
9366,0
9367,1
9368,0
9369,0
9370,0
9371,0
9372,1
9373,1
9374,0
9375,0
9376,0
9377,0
9378,0
9379,1
9380,0
9381,1
9382,0
9383,0
9384,1
9385,0
9386,0
9387,0
9388,0
9389,0
9390,0
9391,0
9392,1
9393,0
9394,1
9395,1
9396,0
9397,0
9398,1
9399,1
9400,0
9401,0
9402,0
9403,0
9404,0
9405,1
9406,0
9407,1
9408,0
9409,0
9410,0
9411,1
9412,0
9413,1
9414,0
9415,0
9416,0
9417,0
9418,1
9419,0
9420,0
9421,0
9422,0
9423,0
9424,1
9425,0
9426,0
9427,1
9428,0
9429,0
9430,0
9431,0
9432,0
9433,1
9434,1
9435,0
9436,0
9437,1
9438,0
9439,1
9440,0
9441,1
9442,0
9443,0
9444,0
9445,0
9446,0
9447,0
9448,1
9449,0
9450,0
9451,0
9452,0
9453,0
9454,0
9455,1
9456,0
9457,1
9458,1
9459,1
9460,1
9461,0
9462,0
9463,0
9464,0
9465,0
9466,0
9467,1
9468,0
9469,0
9470,0
9471,0
9472,0
9473,0
9474,1
9475,0
9476,1
9477,1
9478,1
9479,0
9480,0
9481,0
9482,0
9483,1
9484,0
9485,0
9486,0
9487,0
9488,0
9489,0
9490,1
9491,0
9492,0
9493,1
9494,0
9495,1
9496,0
9497,1
9498,0
9499,0
9500,0
9501,1
9502,0
9503,1
9504,0
9505,0
9506,0
9507,0
9508,0
9509,0
9510,0
9511,0
9512,1
9513,0
9514,0
9515,1
9516,0
9517,0
9518,0
9519,0
9520,1
9521,0
9522,0
9523,1
9524,0
9525,1
9526,0
9527,0
9528,0
9529,0
9530,1
9531,0
9532,0
9533,0
9534,0
9535,1
9536,0
9537,0
9538,1
9539,0
9540,0
9541,1
9542,0
9543,1
9544,0
9545,0
9546,0
9547,0
9548,0
9549,0
9550,1
9551,0
9552,1
9553,0
9554,0
9555,0
9556,0
9557,0
9558,0
9559,1
9560,1
9561,0
9562,0
9563,1
9564,1
9565,0
9566,1
9567,0
9568,0
9569,0
9570,0
9571,0
9572,1
9573,0
9574,1
9575,1
9576,0
9577,0
9578,1
9579,0
9580,0
9581,0
9582,0
9583,0
9584,1
9585,1
9586,1
9587,1
9588,0
9589,0
9590,1
9591,0
9592,0
9593,1
9594,0
9595,0
9596,0
9597,0
9598,0
9599,1
9600,1
9601,1
9602,0
9603,0
9604,1
9605,1
9606,0
9607,0
9608,0
9609,1
9610,0
9611,1
9612,0
9613,1
9614,1
9615,0
9616,0
9617,1
9618,0
9619,0
9620,1
9621,1
9622,0
9623,0
9624,0
9625,1
9626,1
9627,1
9628,1
9629,1
9630,0
9631,0
9632,1
9633,0
9634,0
9635,0
9636,1
9637,0
9638,1
9639,0
9640,0
9641,0
9642,1
9643,0
9644,0
9645,0
9646,1
9647,1
9648,1
9649,0
9650,0
9651,1
9652,1
9653,0
9654,0
9655,1
9656,1
9657,0
9658,0
9659,0
9660,1
9661,1
9662,0
9663,1
9664,0
9665,0
9666,0
9667,1
9668,0
9669,1
9670,0
9671,0
9672,0
9673,0
9674,0
9675,0
9676,1
9677,0
9678,0
9679,0
9680,1
9681,0
9682,0
9683,1
9684,0
9685,0
9686,1
9687,0
9688,0
9689,0
9690,0
9691,0
9692,0
9693,0
9694,0
9695,0
9696,1
9697,0
9698,0
9699,0
9700,1
9701,0
9702,1
9703,0
9704,0
9705,1
9706,1
9707,0
9708,0
9709,0
9710,0
9711,0
9712,0
9713,1
9714,0
9715,0
9716,1
9717,0
9718,1
9719,0
9720,0
9721,0
9722,0
9723,0
9724,0
9725,1
9726,1
9727,0
9728,0
9729,0
9730,0
9731,0
9732,1
9733,0
9734,0
9735,1
9736,1
9737,0
9738,0
9739,1
9740,0
9741,0
9742,0
9743,0
9744,0
9745,0
9746,1
9747,0
9748,0
9749,0
9750,0
9751,1
9752,0
9753,1
9754,0
9755,0
9756,1
9757,0
9758,1
9759,0
9760,1
9761,0
9762,0
9763,0
9764,0
9765,1
9766,0
9767,1
9768,0
9769,0
9770,0
9771,1
9772,0
9773,0
9774,1
9775,0
9776,0
9777,0
9778,0
9779,0
9780,0
9781,1
9782,1
9783,0
9784,0
9785,1
9786,0
9787,0
9788,0
9789,1
9790,1
9791,1
9792,1
9793,0
9794,0
9795,0
9796,1
9797,0
9798,0
9799,0
9800,0
9801,1
9802,0
9803,0
9804,0
9805,0
9806,0
9807,1
9808,0
9809,0
9810,0
9811,0
9812,0
9813,0
9814,1
9815,0
9816,0
9817,1
9818,1
9819,0
9820,0
9821,0
9822,0
9823,0
9824,1
9825,0
9826,0
9827,0
9828,1
9829,0
9830,1
9831,1
9832,0
9833,0
9834,0
9835,0
9836,0
9837,0
9838,1
9839,0
9840,0
9841,0
9842,1
9843,0
9844,0
9845,1
9846,0
9847,0
9848,0
9849,0
9850,1
9851,0
9852,0
9853,1
9854,0
9855,1
9856,1
9857,0
9858,1
9859,1
9860,0
9861,0
9862,1
9863,0
9864,1
9865,0
9866,0
9867,0
9868,1
9869,1
9870,0
9871,0
9872,1
9873,0
9874,0
9875,0
9876,0
9877,0
9878,0
9879,0
9880,0
9881,0
9882,1
9883,1
9884,1
9885,0
9886,0
9887,0
9888,1
9889,0
9890,1
9891,0
9892,0
9893,0
9894,0
9895,1
9896,1
9897,0
9898,0
9899,0
9900,1
9901,0
9902,1
9903,1
9904,0
9905,0
9906,0
9907,0
9908,0
9909,0
9910,0
9911,0
9912,0
9913,0
9914,0
9915,0
9916,0
9917,0
9918,1
9919,0
9920,0
9921,0
9922,0
9923,0
9924,0
9925,0
9926,0
9927,1
9928,0
9929,0
9930,0
9931,1
9932,0
9933,0
9934,0
9935,0
9936,0
9937,1
9938,0
9939,0
9940,1
9941,1
9942,1
9943,0
9944,0
9945,0
9946,1
9947,0
9948,1
9949,1
9950,0
9951,0
9952,0
9953,0
9954,0
9955,1
9956,1
9957,0
9958,0
9959,0
9960,0
9961,1
9962,0
9963,1
9964,0
9965,0
9966,0
9967,0
9968,1
9969,0
9970,0
9971,0
9972,0
9973,0
9974,0
9975,0
9976,0
9977,1
9978,1
9979,0
9980,0
9981,0
9982,1
9983,1
9984,1
9985,0
9986,0
9987,1
9988,0
9989,0
9990,1
9991,0
9992,0
9993,1
9994,0
9995,0
9996,0
9997,0
9998,0
9999,0
10000,0
10001,0
10002,0
10003,0
10004,0
10005,1
10006,0
10007,0
10008,0
10009,0
10010,1
10011,1
10012,0
10013,0
10014,1
10015,0
10016,1
10017,0
10018,0
10019,1
10020,0
10021,0
10022,1
10023,0
10024,0
10025,0
10026,0
10027,1
10028,0
10029,1
10030,0
10031,0
10032,1
10033,1
10034,0
10035,0
10036,0
10037,1
10038,0
10039,0
10040,0
10041,1
10042,0
10043,1
10044,0
10045,0
10046,0
10047,0
10048,0
10049,0
10050,0
10051,0
10052,1
10053,1
10054,1
10055,0
10056,0
10057,0
10058,0
10059,0
10060,0
10061,1
10062,0
10063,0
10064,0
10065,0
10066,1
10067,0
10068,1
10069,0
10070,0
10071,1
10072,1
10073,0
10074,0
10075,1
10076,0
10077,0
10078,0
10079,1
10080,0
10081,0
10082,0
10083,0
10084,1
10085,1
10086,0
10087,0
10088,0
10089,0
10090,0
10091,1
10092,1
10093,0
10094,0
10095,0
10096,0
10097,1
10098,1
10099,1
10100,1
10101,0
10102,0
10103,0
10104,0
10105,0
10106,0
10107,0
10108,0
10109,1
10110,0
10111,0
10112,1
10113,0
10114,1
10115,0
10116,0
10117,1
10118,1
10119,0
10120,0
10121,1
10122,1
10123,0
10124,0
10125,0
10126,1
10127,1
10128,1
10129,1
10130,0
10131,0
10132,0
10133,1
10134,0
10135,1
10136,1
10137,0
10138,0
10139,0
10140,0
10141,1
10142,0
10143,0
10144,1
10145,0
10146,0
10147,0
10148,1
10149,0
10150,1
10151,0
10152,0
10153,0
10154,0
10155,0
10156,0
10157,1
10158,0
10159,1
10160,1
10161,1
10162,0
10163,0
10164,1
10165,1
10166,0
10167,1
10168,0
10169,1
10170,0
10171,0
10172,1
10173,1
10174,0
10175,0
10176,0
10177,0
10178,1
10179,1
10180,0
10181,1
10182,0
10183,1
10184,0
10185,0
10186,0
10187,0
10188,0
10189,0
10190,0
10191,0
10192,1
10193,0
10194,0
10195,0
10196,1
10197,0
10198,0
10199,1
10200,0
10201,0
10202,0
10203,0
10204,0
10205,1
10206,0
10207,0
10208,1
10209,1
10210,0
10211,0
10212,1
10213,0
10214,1
10215,0
10216,0
10217,1
10218,0
10219,1
10220,0
10221,0
10222,0
10223,1
10224,0
10225,1
10226,0
10227,0
10228,0
10229,0
10230,1
10231,0
10232,0
10233,1
10234,0
10235,0
10236,0
10237,0
10238,0
10239,1
10240,0
10241,1
10242,0
10243,0
10244,0
10245,1
10246,0
10247,0
10248,0
10249,0
10250,1
10251,0
10252,1
10253,1
10254,0
10255,1
10256,0
10257,1
10258,0
10259,0
10260,1
10261,1
10262,0
10263,0
10264,1
10265,0
10266,0
10267,0
10268,0
10269,0
10270,0
10271,1
10272,0
10273,0
10274,1
10275,0
10276,1
10277,1
10278,1
10279,0
10280,0
10281,0
10282,0
10283,1
10284,1
10285,0
10286,0
10287,0
10288,0
10289,0
10290,1
10291,0
10292,0
10293,0
10294,0
10295,0
10296,0
10297,0
10298,0
10299,0
10300,0
10301,0
10302,0
10303,0
10304,1
10305,0
10306,0
10307,1
10308,0
10309,0
10310,0
10311,0
10312,0
10313,0
10314,1
10315,0
10316,0
10317,0
10318,1
10319,0
10320,0
10321,0
10322,0
10323,0
10324,1
10325,0
10326,0
10327,1
10328,0
10329,0
10330,0
10331,0
10332,0
10333,0
10334,0
10335,0
10336,1
10337,0
10338,1
10339,1
10340,0
10341,1
10342,1
10343,1
10344,1
10345,1
10346,0
10347,0
10348,0
10349,0
10350,0
10351,1
10352,0
10353,0
10354,0
10355,0
10356,0
10357,1
10358,1
10359,1
10360,0
10361,0
10362,0
10363,0
10364,0
10365,0
10366,0
10367,1
10368,0
10369,1
10370,0
10371,0
10372,0
10373,1
10374,1
10375,0
10376,0
10377,0
10378,0
10379,0
10380,0
10381,1
10382,1
10383,1
10384,0
10385,0
10386,0
10387,1
10388,0
10389,1
10390,1
10391,0
10392,0
10393,0
10394,0
10395,0
10396,0
10397,1
10398,0
10399,0
10400,1
10401,0
10402,0
10403,0
10404,0
10405,0
10406,0
10407,0
10408,1
10409,0
10410,1
10411,1
10412,0
10413,1
10414,0
10415,0
10416,0
10417,0
10418,0
10419,0
10420,0
10421,0
10422,0
10423,0
10424,0
10425,0
10426,0
10427,0
10428,0
10429,1
10430,0
10431,0
10432,0
10433,0
10434,0
10435,0
10436,0
10437,1
10438,0
10439,0
10440,0
10441,0
10442,0
10443,0
10444,0
10445,0
10446,0
10447,1
10448,0
10449,0
10450,0
10451,0
10452,0
10453,0
10454,0
10455,0
10456,1
10457,0
10458,0
10459,0
10460,0
10461,1
10462,0
10463,0
10464,0
10465,1
10466,0
10467,0
10468,0
10469,0
10470,0
10471,0
10472,1
10473,0
10474,0
10475,0
10476,1
10477,0
10478,0
10479,0
10480,0
10481,1
10482,1
10483,1
10484,0
10485,0
10486,1
10487,0
10488,0
10489,1
10490,0
10491,1
10492,0
10493,1
10494,0
10495,0
10496,0
10497,1
10498,1
10499,0
10500,0
10501,0
10502,0
10503,0
10504,0
10505,0
10506,0
10507,0
10508,0
10509,0
10510,1
10511,1
10512,1
10513,0
10514,0
10515,1
10516,0
10517,0
10518,1
10519,0
10520,0
10521,0
10522,0
10523,0
10524,1
10525,0
10526,0
10527,0
10528,1
10529,1
10530,0
10531,0
10532,0
10533,1
10534,0
10535,1
10536,0
10537,0
10538,0
10539,0
10540,0
10541,0
10542,1
10543,1
10544,0
10545,1
10546,0
10547,0
10548,0
10549,0
10550,0
10551,0
10552,0
10553,0
10554,0
10555,1
10556,0
10557,0
10558,0
10559,0
10560,0
10561,1
10562,0
10563,0
10564,0
10565,1
10566,1
10567,1
10568,0
10569,0
10570,0
10571,0
10572,1
10573,1
10574,0
10575,0
10576,1
10577,1
10578,0
10579,1
10580,1
10581,0
10582,1
10583,0
10584,0
10585,0
10586,0
10587,0
10588,1
10589,0
10590,0
10591,0
10592,1
10593,1
10594,0
10595,0
10596,0
10597,1
10598,0
10599,1
10600,0
10601,1
10602,0
10603,0
10604,0
10605,0
10606,0
10607,0
10608,0
10609,1
10610,0
10611,0
10612,0
10613,1
10614,0
10615,0
10616,0
10617,0
10618,0
10619,0
10620,0
10621,0
10622,0
10623,1
10624,1
10625,1
10626,0
10627,0
10628,0
10629,0
10630,0
10631,1
10632,0
10633,0
10634,0
10635,0
10636,1
10637,0
10638,0
10639,1
10640,0
10641,0
10642,0
10643,0
10644,0
10645,0
10646,0
10647,1
10648,0
10649,1
10650,0
10651,0
10652,0
10653,0
10654,0
10655,0
10656,0
10657,0
10658,0
10659,0
10660,0
10661,1
10662,0
10663,0
10664,0
10665,0
10666,0
10667,0
10668,0
10669,0
10670,1
10671,0
10672,0
10673,0
10674,0
10675,0
10676,0
10677,0
10678,0
10679,0
10680,1
10681,0
10682,0
10683,0
10684,0
10685,0
10686,0
10687,0
10688,0
10689,0
10690,1
10691,1
10692,1
10693,0
10694,0
10695,1
10696,1
10697,0
10698,0
10699,1
10700,1
10701,0
10702,0
10703,0
10704,0
10705,0
10706,0
10707,0
10708,0
10709,1
10710,0
10711,0
10712,0
10713,1
10714,0
10715,0
10716,0
10717,0
10718,0
10719,1
10720,0
10721,0
10722,1
10723,0
10724,1
10725,0
10726,0
10727,0
10728,1
10729,0
10730,1
10731,0
10732,1
10733,1
10734,0
10735,0
10736,0
10737,0
10738,0
10739,0
10740,0
10741,0
10742,1
10743,0
10744,0
10745,0
10746,0
10747,0
10748,1
10749,1
10750,0
10751,0
10752,0
10753,0
10754,0
10755,0
10756,0
10757,0
10758,0
10759,1
10760,1
10761,0
10762,0
10763,0
10764,0
10765,1
10766,0
10767,1
10768,1
10769,0
10770,0
10771,0
10772,0
10773,1
10774,0
10775,0
10776,1
10777,0
10778,0
10779,1
10780,0
10781,0
10782,0
10783,1
10784,0
10785,1
10786,0
10787,1
10788,0
10789,0
10790,1
10791,0
10792,0
10793,0
10794,1
10795,0
10796,0
10797,0
10798,1
10799,0
10800,1
10801,1
10802,0
10803,0
10804,1
10805,0
10806,0
10807,0
10808,0
10809,0
10810,0
10811,0
10812,0
10813,0
10814,0
10815,0
10816,0
10817,0
10818,1
10819,0
10820,0
10821,0
10822,0
10823,1
10824,0
10825,0
10826,0
10827,1
10828,0
10829,0
10830,0
10831,1
10832,1
10833,0
10834,0
10835,0
10836,0
10837,0
10838,0
10839,0
10840,0
10841,0
10842,0
10843,0
10844,0
10845,0
10846,0
10847,0
10848,0
10849,1
10850,0
10851,1
10852,1
10853,0
10854,0
10855,0
10856,0
10857,0
10858,0
10859,0
10860,1
10861,0
10862,0
10863,0
10864,0
10865,1
10866,0
10867,0
10868,0
10869,0
10870,1
10871,0
10872,1
10873,0
10874,0
10875,0
10876,1
10877,0
10878,1
10879,1
10880,1
10881,0
10882,0
10883,0
10884,0
10885,0
10886,1
10887,0
10888,0
10889,0
10890,1
10891,0
10892,0
10893,1
10894,0
10895,0
10896,1
10897,0
10898,1
10899,0
10900,1
10901,0
10902,0
10903,1
10904,0
10905,0
10906,0
10907,0
10908,1
10909,0
10910,0
10911,1
10912,1
10913,0
10914,1
10915,1
10916,0
10917,0
10918,0
10919,0
10920,1
10921,0
10922,1
10923,0
10924,1
10925,0
10926,0
10927,0
10928,1
10929,0
10930,1
10931,0
10932,0
10933,1
10934,0
10935,0
10936,1
10937,0
10938,0
10939,0
10940,1
10941,1
10942,0
10943,1
10944,0
10945,0
10946,1
10947,1
10948,0
10949,0
10950,0
10951,1
10952,1
10953,0
10954,0
10955,0
10956,1
10957,1
10958,0
10959,0
10960,0
10961,0
10962,1
10963,0
10964,0
10965,1
10966,0
10967,1
10968,0
10969,0
10970,0
10971,0
10972,1
10973,0
10974,1
10975,1
10976,1
10977,0
10978,0
10979,1
10980,0
10981,0
10982,1
10983,0
10984,0
10985,0
10986,0
10987,0
10988,0
10989,1
10990,0
10991,0
10992,1
10993,1
10994,1
10995,1
10996,1
10997,0
10998,0
10999,1
11000,0
11001,0
11002,0
11003,1
11004,0
11005,0
11006,0
11007,1
11008,1
11009,1
11010,0
11011,0
11012,1
11013,0
11014,0
11015,0
11016,1
11017,0
11018,0
11019,1
11020,0
11021,1
11022,0
11023,0
11024,0
11025,0
11026,0
11027,0
11028,1
11029,0
11030,0
11031,1
11032,0
11033,0
11034,0
11035,0
11036,0
11037,0
11038,0
11039,0
11040,1
11041,1
11042,0
11043,0
11044,0
11045,0
11046,0
11047,0
11048,0
11049,0
11050,0
11051,0
11052,0
11053,1
11054,0
11055,1
11056,0
11057,0
11058,0
11059,1
11060,1
11061,0
11062,0
11063,0
11064,0
11065,0
11066,0
11067,0
11068,0
11069,0
11070,0
11071,0
11072,0
11073,0
11074,0
11075,0
11076,0
11077,1
11078,0
11079,0
11080,0
11081,0
11082,0
11083,0
11084,0
11085,0
11086,0
11087,0
11088,0
11089,0
11090,0
11091,1
11092,1
11093,1
11094,0
11095,0
11096,0
11097,0
11098,0
11099,0
11100,0
11101,0
11102,0
11103,1
11104,1
11105,0
11106,0
11107,0
11108,0
11109,0
11110,0
11111,0
11112,0
11113,1
11114,0
11115,0
11116,1
11117,0
11118,0
11119,0
11120,0
11121,0
11122,0
11123,1
11124,1
11125,0
11126,0
11127,0
11128,1
11129,0
11130,0
11131,1
11132,0
11133,1
11134,1
11135,0
11136,0
11137,1
11138,0
11139,0
11140,1
11141,1
11142,0
11143,0
11144,1
11145,1
11146,0
11147,1
11148,0
11149,0
11150,0
11151,0
11152,0
11153,1
11154,0
11155,0
11156,0
11157,0
11158,0
11159,0
11160,0
11161,0
11162,0
11163,0
11164,0
11165,1
11166,0
11167,0
11168,0
11169,0
11170,1
11171,0
11172,1
11173,0
11174,0
11175,1
11176,0
11177,1
11178,0
11179,0
11180,0
11181,0
11182,1
11183,1
11184,1
11185,0
11186,1
11187,0
11188,0
11189,0
11190,0
11191,0
11192,1
11193,1
11194,0
11195,0
11196,1
11197,0
11198,1
11199,0
11200,0
11201,0
11202,1
11203,1
11204,1
11205,0
11206,0
11207,1
11208,0
11209,0
11210,0
11211,1
11212,0
11213,0
11214,0
11215,0
11216,1
11217,1
11218,1
11219,0
11220,1
11221,0
11222,0
11223,0
11224,0
11225,0
11226,0
11227,0
11228,0
11229,0
11230,0
11231,0
11232,1
11233,1
11234,0
11235,0
11236,1
11237,0
11238,0
11239,0
11240,1
11241,1
11242,0
11243,0
11244,1
11245,0
11246,1
11247,0
11248,1
11249,0
11250,0
11251,0
11252,1
11253,1
11254,0
11255,0
11256,1
11257,1
11258,0
11259,1
11260,0
11261,1
11262,0
11263,0
11264,1
11265,0
11266,1
11267,0
11268,0
11269,0
11270,1
11271,0
11272,0
11273,0
11274,0
11275,1
11276,0
11277,1
11278,0
11279,1
11280,1
11281,1
11282,0
11283,0
11284,0
11285,0
11286,0
11287,0
11288,0
11289,1
11290,0
11291,0
11292,1
11293,0
11294,0
11295,1
11296,0
11297,0
11298,0
11299,0
11300,0
11301,0
11302,0
11303,0
11304,0
11305,1
11306,0
11307,0
11308,0
11309,0
11310,0
11311,0
11312,0
11313,0
11314,0
11315,1
11316,1
11317,1
11318,0
11319,1
11320,0
11321,0
11322,1
11323,0
11324,0
11325,0
11326,0
11327,0
11328,0
11329,0
11330,0
11331,0
11332,0
11333,0
11334,0
11335,0
11336,0
11337,1
11338,0
11339,1
11340,0
11341,0
11342,0
11343,1
11344,0
11345,1
11346,0
11347,1
11348,0
11349,0
11350,0
11351,0
11352,0
11353,1
11354,1
11355,0
11356,0
11357,1
11358,0
11359,0
11360,0
11361,0
11362,0
11363,0
11364,0
11365,0
11366,0
11367,1
11368,1
11369,0
11370,0
11371,0
11372,0
11373,0
11374,1
11375,0
11376,1
11377,1
11378,0
11379,1
11380,0
11381,0
11382,0
11383,0
11384,0
11385,0
11386,0
11387,0
11388,0
11389,0
11390,1
11391,0
11392,0
11393,0
11394,1
